Date,Open,High,Low,Close,Adj Close,Volume
2013-09-01,10.995481,12.481145,10.744604,11.908831,7.560176,384965098
2013-10-01,11.995071,13.041699,11.802993,12.626184,8.021509,388469727
2013-11-01,12.653623,13.002500,11.556035,12.151869,7.725375,390356995
2013-12-01,11.995071,12.222428,10.897482,11.403157,7.254046,342047037
2014-01-01,11.403157,11.465876,9.933173,10.254609,6.609608,403459430
2014-02-01,10.187970,10.897482,9.807734,10.705404,6.900168,406539056
2014-03-01,10.705404,12.242028,10.285969,12.226348,7.951846,476134955
2014-04-01,12.249868,13.523854,12.151869,13.022099,8.475894,454083955
2014-05-01,13.022099,13.860970,12.214588,12.234188,7.968292,425160684
2014-06-01,12.340027,13.598333,12.120509,12.563464,8.187766,384544941
2014-07-01,12.649703,14.080488,12.394906,13.566974,8.901216,371505515
2014-08-01,13.504254,16.185505,13.280817,16.126705,10.587482,385543423
2014-09-01,16.169827,16.463821,13.331776,13.657133,8.971465,522192084
2014-10-01,13.410175,15.679831,12.073470,14.629282,9.614969,776921350
2014-11-01,14.394085,16.381502,13.543454,15.534792,10.216402,387238594
2014-12-01,15.217276,15.240796,12.622264,13.743372,9.043363,378554843
2015-01-01,13.743372,14.664562,13.057379,13.222017,8.865465,451292598
2015-02-01,13.386656,15.272155,12.990740,14.739041,9.888611,346049375
2015-03-01,14.703761,14.946799,13.002500,13.900170,9.372295,497443857
2015-04-01,14.140071,15.405434,14.055400,15.137309,10.212144,362385051
2015-05-01,15.127901,15.433658,13.241617,13.265137,8.954681,392399193
2015-06-01,13.330992,13.726124,12.747702,13.373328,9.032536,418608658
2015-07-01,13.476815,13.824907,12.150301,12.926452,8.795348,353868589
2015-08-01,12.484281,12.554840,10.231089,10.842603,7.382411,600618268
2015-09-01,10.489807,11.886880,9.807734,10.075859,6.865309,596721541
2015-10-01,10.113491,11.646978,9.807734,9.878293,6.736403,567315827
2015-11-01,9.878293,11.214215,9.760695,9.934741,6.780826,598350811
2015-12-01,9.934741,10.649741,8.951615,9.069214,6.195388,604118731
2016-01-01,9.069214,9.073918,7.963786,8.537668,6.082741,551960644
2016-02-01,8.476516,10.085267,8.358918,10.038228,7.158979,650102860
2016-03-01,10.099379,13.547374,10.089971,12.728887,9.087145,853449005
2016-04-01,12.982900,15.098736,12.173821,13.401551,9.575636,264307696
2016-05-01,13.406726,14.384677,11.502567,11.797505,8.435319,439352080
2016-06-01,11.952735,13.298065,11.688843,13.028999,9.322820,496186719
2016-07-01,13.080742,15.140131,12.909989,14.674440,10.589656,415273855
2016-08-01,14.721009,15.404023,14.265667,15.036644,10.859084,377069403
2016-09-01,15.098736,15.761052,14.146657,15.352279,11.094438,427093713
2016-10-01,15.057342,17.334053,15.005598,17.303007,12.512402,410035129
2016-11-01,17.334053,17.385798,14.472641,15.393674,11.379744,468728552
2016-12-01,15.083213,15.212572,13.670617,15.005598,11.099349,405175189
2017-01-01,14.886588,17.142603,14.746881,16.920107,12.655565,324747220
2017-02-01,17.075336,17.867010,15.890411,17.292658,12.942749,370507223
2017-03-01,17.349577,17.582422,15.942154,16.754526,12.547323,376825895
2017-04-01,16.713133,17.468586,15.947329,17.287483,12.953876,390225277
2017-05-01,17.287483,18.316145,14.536803,15.663775,11.744044,472642215
2017-06-01,15.743460,16.073584,14.758782,16.022358,12.020203,369595517
2017-07-01,16.005281,17.240396,15.612549,17.183479,12.900242,354611100
2017-08-01,17.183479,19.386198,17.143637,19.112993,14.455890,365582188
2017-09-01,19.215445,20.809143,18.993465,19.949684,15.098089,338351509
2017-10-01,19.892767,21.270178,19.505726,19.739088,14.946984,321357877
2017-11-01,19.835850,19.932610,18.293377,18.583656,14.079599,318708267
2017-12-01,18.492590,19.460192,18.213692,19.266670,14.605328,324046489
2018-01-01,19.266670,23.888395,19.266670,23.193998,18.031973,376313982
2018-02-01,23.000479,23.205381,20.843292,22.067026,17.165230,430768487
2018-03-01,22.146711,22.795574,21.366938,22.482527,17.496805,353756359
2018-04-01,22.320311,22.896318,20.717505,21.644127,16.852528,407081072
2018-05-01,21.644127,21.644127,18.213121,18.263210,14.227670,449178308
2018-06-01,18.532431,19.127222,15.458302,16.841972,13.127867,553766960
2018-07-01,16.478836,19.878536,16.422489,19.114700,14.908870,485511257
2018-08-01,18.933132,20.222891,17.248936,17.768595,13.967371,441175856
2018-09-01,17.543200,18.438517,17.004759,17.950163,14.118753,380913185
2018-10-01,17.931379,22.163786,17.568245,21.475080,16.902689,676799912
2018-11-01,22.044828,24.561733,21.712997,24.079639,18.965389,505383140
2018-12-01,24.417730,24.417730,22.495617,24.198597,19.069063,407462960
2019-01-01,24.198597,28.762835,24.054596,28.337090,22.782660,522223217
2019-02-01,28.324568,29.113447,27.022289,27.091160,21.791187,554566037
2019-03-01,27.260204,28.812922,25.043825,26.884546,21.634176,490050980
2019-04-01,27.340345,27.640871,25.326820,26.731779,21.520845,411977098
2019-05-01,26.731779,28.084146,24.335087,27.798647,22.391525,468082740
2019-06-01,27.866264,28.760330,26.761833,28.354620,22.851524,403433810
2019-07-01,28.625093,30.007513,25.747559,25.920361,20.900459,526963122
2019-08-01,26.296019,26.626596,23.561232,24.755821,20.072470,610432659
2019-09-01,24.906084,26.709242,23.989481,25.484598,20.674849,464110508
2019-10-01,25.755072,27.821186,23.869270,26.423740,21.449223,605524997
2019-11-01,26.634109,26.821938,24.590532,25.071375,20.988777,449554692
2019-12-01,25.146505,27.535686,25.086401,27.175056,22.762278,499374554
2020-01-01,27.175056,28.549961,24.470324,24.710743,21.485083,567523216
2020-02-01,24.785875,26.198347,22.314049,22.937639,19.953533,628000532
2020-03-01,22.952667,23.350864,12.997746,15.604808,13.609471,1187119288
2020-04-01,15.026296,18.231403,13.688955,15.826446,13.811243,1040203178
2020-05-01,15.826446,16.975206,13.314049,15.661157,13.680067,1124609695
2020-06-01,15.611570,19.528925,15.528925,17.107437,14.958910,1410534994
2020-07-01,17.206612,20.082644,17.157024,18.545454,16.231880,1318866483
2020-08-01,18.735537,18.801653,16.760330,17.140495,15.015655,1031306111
2020-09-01,17.396694,18.545454,15.859504,16.041323,14.064762,1068892462
2020-10-01,16.074381,19.421488,15.884297,16.661158,14.621338,1301938946
2020-11-01,16.661158,21.446280,16.661158,20.082644,17.641096,1429617904
2020-12-01,20.487602,23.355371,20.438017,22.429752,19.720798,955143508
2021-01-01,22.429752,23.479338,19.917355,20.446280,18.261116,1063470694
2021-02-01,20.809917,21.942148,18.933884,19.008265,16.988987,956548076
2021-03-01,19.338842,22.710743,17.727272,22.123966,19.805717,1487394436
2021-04-01,22.223141,22.463636,20.710743,21.681818,19.426474,799251354
2021-05-01,21.963636,24.245455,21.036364,24.072727,21.603788,921698360
2021-06-01,24.299999,26.209089,23.336363,23.390909,21.008131,823723010
2021-07-01,23.390909,23.636362,21.600000,22.045454,19.813614,844790650
2021-08-01,22.372726,22.836363,20.381819,21.045454,19.329714,944514780
2021-09-01,21.163635,21.363636,17.409090,18.936363,17.406103,1201537920
2021-10-01,19.009090,19.872726,17.918180,18.090908,16.642633,960025770
2021-11-01,18.400000,19.545454,17.318180,18.100000,16.665815,1050804810
2021-12-01,18.372726,19.772726,17.218182,17.463636,16.094704,790740060
2022-01-01,17.645454,20.909090,17.590908,20.727272,19.358042,1213891030
2022-02-01,20.690908,21.018181,17.954544,18.500000,17.294571,1063621570
2022-03-01,18.500000,20.663635,17.500000,20.200001,18.899471,1025577080
2022-04-01,20.309090,20.400000,17.980000,17.980000,16.838104,762941570
2022-05-01,18.000000,20.680000,17.530001,20.500000,19.233051,961571000
2022-06-01,20.530001,20.530001,17.129999,17.200001,16.154055,685944800
2022-07-01,17.200001,17.719999,16.180000,17.430000,16.557106,579302600
2022-08-01,17.450001,19.920000,17.280001,18.959999,18.030220,703264800
2022-09-01,18.969999,20.600000,18.660000,19.840000,18.887676,655447300
2022-10-01,20.240000,21.639999,18.750000,19.860001,18.925495,829672800
2022-11-01,20.100000,20.559999,14.700000,15.580000,14.860185,1661415500
2022-12-01,15.460000,15.750000,13.440000,15.150000,14.463792,1034316800
2023-01-01,14.900000,15.430000,13.490000,14.020000,13.401489,1554915800
2023-02-01,14.020000,14.430000,12.600000,13.080000,13.023580,1112299800
2023-03-01,13.180000,14.160000,12.390000,13.170000,13.131313,1151125600
2023-04-01,13.180000,14.200000,12.780000,13.510000,13.490035,627453200
