Date,Open,High,Low,Close,Adj Close,Volume
2000-02-01,3.916666,4.366666,3.400000,3.400000,1.617559,19968000
2000-03-01,3.400000,3.416666,2.750000,3.333333,1.585843,32337600
2000-04-01,3.316666,3.425000,2.916666,3.333333,1.585843,34152000
2000-05-01,3.333333,3.541666,3.166666,3.485000,1.657998,37286400
2000-06-01,3.416666,3.833333,3.333333,3.749166,1.783676,32232000
2000-07-01,3.749166,4.040833,3.558333,3.708333,1.764250,36153600
2000-08-01,3.750000,4.041666,3.704166,3.850000,1.831648,22094400
2000-09-01,3.875000,4.083333,3.434166,3.504166,1.667117,12811200
2000-10-01,3.466666,3.750000,3.250000,3.666666,1.744426,26323200
2000-11-01,3.666666,3.666666,3.083333,3.083333,1.466904,11784000
2000-12-01,3.083333,3.875000,3.083333,3.875000,1.843542,17510400
2001-01-01,3.875000,4.250000,3.558333,4.250000,2.021949,14409600
2001-02-01,4.204166,4.208333,3.916666,4.083333,1.942657,25368000
2001-03-01,4.083333,4.250000,3.916666,4.125000,1.962480,39230400
2001-04-01,4.083333,4.083333,3.875000,4.041666,1.922834,22161600
2001-05-01,4.041666,4.334166,4.000833,4.312500,2.051684,40243200
2001-06-01,4.291666,4.500000,4.166666,4.416666,2.101241,22670400
2001-07-01,4.500000,4.583333,4.166666,4.400000,2.093312,209294400
2001-08-01,4.499166,4.499166,4.233333,4.275000,2.033843,27196800
2001-09-01,4.216666,4.375000,3.866666,4.208333,2.002126,65428800
2001-10-01,4.216666,4.500000,4.216666,4.415833,2.100845,34128000
2001-11-01,4.415000,4.466666,3.916666,4.125000,1.962480,36628800
2001-12-01,4.125000,4.450000,3.987500,4.333333,2.061595,39940800
2002-01-01,4.333333,4.616666,4.166666,4.266666,2.029878,21859200
2002-02-01,4.334166,5.166666,4.334166,5.141666,2.446162,91555200
2002-03-01,5.233333,5.500000,4.915833,5.291666,2.517524,326304000
2002-04-01,5.183333,5.558333,5.066666,5.366666,2.553206,232310400
2002-05-01,5.366666,6.333333,5.366666,6.332500,3.012704,212217600
2002-06-01,6.408333,6.625000,5.915833,6.475000,3.080499,159182400
2002-07-01,6.447500,7.419166,5.958333,6.916666,3.290624,123710400
2002-08-01,6.866666,6.916666,6.083333,6.250000,2.973455,129062400
2002-09-01,6.284166,7.583333,6.245833,7.216666,3.433350,123964800
2002-10-01,7.208333,8.208333,6.916666,8.000000,3.806021,195475200
2002-11-01,7.870833,8.350000,7.416666,8.333333,3.964606,147470400
2002-12-01,8.200000,9.300833,8.182500,8.575000,4.079580,103161600
2003-01-01,8.575000,8.582500,7.584166,8.066666,3.837738,77630400
2003-02-01,8.079166,8.783333,8.060000,8.666666,4.123190,84192000
2003-03-01,8.666666,8.749166,7.503333,7.583333,3.607791,76521600
2003-04-01,7.583333,7.700000,6.666666,6.832500,3.250581,80774400
2003-05-01,6.832500,7.493333,6.750000,7.333333,3.488854,92582400
2003-06-01,7.292500,7.495833,6.930000,7.000000,3.330269,91464000
2003-07-01,7.000000,8.615833,7.000000,8.575000,4.079580,140611200
2003-08-01,8.575833,9.916666,8.183333,9.233333,4.392784,215524800
2003-09-01,9.233333,10.208333,9.233333,9.750833,4.638985,110145600
2003-10-01,9.750000,11.291666,9.750000,10.833333,5.153988,106070400
2003-11-01,10.916666,11.166666,10.125000,10.750000,5.114340,83505600
2003-12-01,10.709166,14.375000,10.709166,14.125000,6.720008,91310400
2004-01-01,14.125000,15.416666,12.875000,13.000000,6.184786,84681600
2004-02-01,12.900000,14.875000,12.883333,14.041666,6.680362,93859200
2004-03-01,14.125000,14.658333,12.083333,13.292500,6.323942,91022400
2004-04-01,13.333333,13.744166,10.859166,10.859166,5.166279,80500800
2004-05-01,10.916666,13.691666,10.600833,13.092500,6.228793,93115200
2004-06-01,13.125000,13.491666,11.250000,12.125000,5.768501,83937600
2004-07-01,12.179166,13.958333,11.692500,13.658333,6.497989,123086400
2004-08-01,13.545833,14.750000,12.939166,14.000000,6.660538,69001600
2004-09-01,13.975000,16.275000,13.767500,16.049999,7.635833,69081600
2004-10-01,16.000000,16.875000,14.250000,15.250000,7.255230,64912000
2004-11-01,15.125000,17.052500,15.075000,16.650000,7.921284,97432000
2004-12-01,16.680000,19.500000,16.125000,18.875000,8.979836,91230400
2005-01-01,19.125000,20.764999,17.250000,19.799999,9.419906,94854400
2005-02-01,20.000000,24.125000,18.825001,22.625000,10.763906,117915200
2005-03-01,22.552500,24.250000,20.002501,21.250000,10.109746,150172800
2005-04-01,21.500000,21.750000,16.674999,17.125000,8.147266,170723200
2005-05-01,17.299999,17.959999,15.547500,17.487499,8.319725,113456000
2005-06-01,17.475000,18.575001,16.549999,17.325001,8.242418,116574400
2005-07-01,17.462500,19.917500,17.250000,19.622499,9.335457,128931200
2005-08-01,19.375000,21.172501,19.305000,20.275000,9.645887,152694400
2005-09-01,20.272499,25.100000,20.250000,24.750000,11.774883,176976000
2005-10-01,24.625000,24.674999,20.772499,23.292500,11.081472,178689600
2005-11-01,23.299999,25.035000,21.937500,23.924999,11.382386,127779200
2005-12-01,24.025000,25.225000,22.799999,23.875000,11.358600,90385600
2006-01-01,23.950001,28.297501,23.375000,28.297501,13.462617,122664000
2006-02-01,28.200001,28.250000,24.375000,25.975000,12.357676,138851200
2006-03-01,25.250000,26.799999,22.625000,26.400000,12.559871,191667200
2006-04-01,26.402500,28.137501,25.127501,26.754999,12.728769,164873600
2006-05-01,26.754999,30.062500,25.150000,26.350000,12.536088,2985479416
2006-06-01,26.450001,27.235001,22.594999,26.139999,12.436178,2253333452
2006-07-01,26.045000,26.815001,23.400000,25.275000,12.024650,1289457032
2006-08-01,25.325001,26.500000,22.000000,23.000000,10.942313,2079023652
2006-09-01,23.105000,24.360001,21.360001,23.424999,11.144507,356735046
2006-10-01,23.575001,27.790001,22.535000,27.075001,12.881009,41328400
2006-11-01,27.379999,30.250000,27.379999,29.860001,14.205976,34770800
2006-12-01,29.860001,32.599998,29.254999,31.850000,15.152724,31278200
2007-01-01,31.850000,35.799999,29.004999,35.549999,16.913008,46595000
2007-02-01,35.900002,39.505001,34.369999,36.255001,17.248417,37199400
2007-03-01,35.439999,38.674999,33.424999,38.150002,18.149969,53786800
2007-04-01,38.150002,43.299999,37.799999,42.000000,19.981615,43895200
2007-05-01,42.000000,45.209999,41.150002,43.509998,20.699999,50006000
2007-06-01,44.174999,45.450001,41.845001,43.090000,20.500187,44703400
2007-07-01,43.084999,49.599998,43.084999,46.400002,22.074924,49674600
2007-08-01,46.185001,49.000000,36.250000,48.490002,23.069254,75386000
2007-09-01,48.599998,64.000000,47.860001,61.950001,29.472885,45373600
2007-10-01,62.799999,66.800003,57.540001,65.000000,30.923922,86798100
2007-11-01,63.950001,66.500000,55.799999,62.700001,29.829697,58029300
2007-12-01,62.709999,65.239998,55.450001,59.310001,28.216902,36556500
2008-01-01,59.310001,59.310001,43.849998,51.830002,24.658266,82524400
2008-02-01,53.610001,62.650002,51.410000,58.660000,27.907658,55013200
2008-03-01,58.849998,60.930000,51.900002,60.500000,28.783045,51315700
2008-04-01,60.500000,66.099998,58.930000,65.639999,31.228411,50484800
2008-05-01,65.639999,72.650002,64.449997,65.510002,31.390463,39235300
2008-06-01,65.000000,73.800003,55.270000,57.400002,27.504389,53507200
2008-07-01,55.990002,56.320000,41.340000,47.340000,22.683933,90220000
2008-08-01,46.799999,46.799999,39.250000,43.470001,20.829544,62102200
2008-09-01,42.990002,43.950001,32.419998,36.549999,17.513680,93078100
2008-10-01,36.450001,36.660000,22.100000,28.389999,13.603649,171920300
2008-11-01,28.459999,31.650000,22.520000,27.530001,13.265065,79026700
2008-12-01,26.049999,30.990000,22.809999,27.690001,13.342157,77930800
2009-01-01,27.690001,34.290001,27.590000,32.500000,15.659811,86714600
2009-02-01,31.809999,39.709999,29.680000,30.870001,14.874410,109832800
2009-03-01,29.950001,33.669998,28.910000,31.000000,14.937048,94050600
2009-04-01,30.400000,36.599998,30.209999,36.080002,17.384798,78980900
2009-05-01,36.080002,41.340000,36.070000,38.020000,18.591309,91376300
2009-06-01,39.000000,40.049999,33.509998,34.500000,16.870073,76117400
2009-07-01,34.709999,37.330002,31.540001,37.049999,18.116983,75214200
2009-08-01,37.549999,38.650002,35.910000,36.680000,17.936060,74976600
2009-09-01,36.500000,42.130001,36.009998,41.189999,20.141396,76207900
2009-10-01,40.849998,47.660000,39.410000,44.799999,21.906641,84029400
2009-11-01,44.799999,50.299999,43.980000,49.020000,24.230541,62919900
2009-12-01,49.570000,50.549999,47.259998,49.660000,24.546890,48726000
2010-01-01,49.660000,55.000000,48.020000,48.910000,24.176159,51578600
2010-02-01,49.389999,52.560001,45.700001,50.450001,24.937389,62489500
2010-03-01,50.799999,58.080002,50.549999,57.150002,28.249187,60796800
2010-04-01,57.790001,60.110001,52.009998,53.099998,26.247280,57905038
2010-05-01,53.270000,53.490002,43.849998,50.000000,24.890310,89080300
2010-06-01,48.820000,50.400002,43.500000,43.650002,21.729248,56556893
2010-07-01,43.610001,49.299999,42.500000,48.549999,24.168495,57517900
2010-08-01,49.000000,51.150002,45.580002,46.880001,23.337152,53780496
2010-09-01,47.209999,52.689999,46.570000,52.299999,26.035267,52828163
2010-10-01,52.610001,55.630001,52.180000,53.599998,26.682411,69258200
2010-11-01,54.000000,57.189999,53.279999,53.560001,26.898645,57419200
2010-12-01,54.529999,58.450001,54.369999,55.330002,27.787567,50398500
2011-01-01,56.299999,61.220001,56.029999,57.080002,28.666445,60615300
2011-02-01,57.410000,59.000000,54.410000,56.299999,28.426451,43375179
2011-03-01,56.349998,56.730000,50.599998,53.349998,26.936956,59878990
2011-04-01,53.349998,54.799999,50.009998,51.790001,26.149305,60554800
2011-05-01,51.820000,51.950001,47.070000,50.250000,25.676472,59411074
2011-06-01,50.000000,50.349998,46.880001,49.490002,25.288136,65581900
2011-07-01,50.150002,52.470001,49.810001,50.130001,25.615166,65248200
2011-08-01,50.509998,50.770000,39.549999,44.799999,22.891665,131244700
2011-09-01,45.000000,48.849998,42.299999,42.650002,22.268711,92715600
2011-10-01,41.950001,44.889999,39.000000,43.709999,22.822170,85512100
2011-11-01,41.930000,46.500000,41.020000,41.650002,22.064539,81023100
2011-12-01,42.279999,43.470001,38.549999,39.450001,20.899065,72256300
2012-01-01,39.770000,44.700001,39.770000,44.700001,23.680307,84758600
2012-02-01,45.000000,46.299999,42.509998,43.549999,23.071083,75761200
2012-03-01,43.770000,44.560001,40.160000,42.900002,22.726740,82671100
2012-04-01,42.990002,44.430000,40.630001,42.599998,22.567810,95297300
2012-05-01,42.599998,43.500000,35.610001,37.590000,20.414892,117223700
2012-06-01,36.619999,41.570000,36.369999,40.130001,21.794348,86299300
2012-07-01,40.009998,41.910000,34.349998,37.150002,20.175930,109418800
2012-08-01,37.279999,38.959999,32.439999,33.779999,18.345703,100741900
2012-09-01,33.889999,39.930000,32.209999,36.490002,19.817486,113552000
2012-10-01,36.570000,39.080002,35.009998,37.450001,20.338856,97646200
2012-11-01,37.470001,38.619999,35.410000,37.599998,21.076517,101510700
2012-12-01,37.529999,43.549999,36.480000,42.279999,23.699877,69109700
2013-01-01,42.279999,44.759998,38.419998,40.259998,22.567574,69993100
2013-02-01,40.259998,41.259998,35.419998,37.799999,21.188631,77090200
2013-03-01,37.009998,38.070000,33.500000,35.130001,19.691969,77002800
2013-04-01,34.810001,36.810001,31.070000,34.290001,19.221115,109123600
2013-05-01,34.290001,35.410000,30.340000,30.450001,17.524704,103770300
2013-06-01,30.860001,32.080002,28.230000,28.910000,16.638399,113310900
2013-07-01,28.340000,32.340000,27.889999,31.020000,17.852755,91699700
2013-08-01,31.510000,36.860001,30.959999,34.340000,19.763496,126232800
2013-09-01,35.290001,38.310001,34.220001,34.459999,19.832556,86172400
2013-10-01,34.750000,36.279999,32.820000,35.750000,20.574984,127322500
2013-11-01,35.820000,38.930000,33.540001,35.869999,20.712994,97195500
2013-12-01,35.310001,36.200001,34.080002,35.709999,20.620604,63005100
2014-01-01,35.709999,36.049999,30.700001,33.049999,19.084595,113774500
2014-02-01,32.970001,35.200001,31.969999,33.000000,19.055725,99414700
2014-03-01,33.000000,33.000000,29.080000,31.420000,18.143360,103905200
2014-04-01,31.700001,34.439999,28.719999,29.549999,17.063536,100443500
2014-05-01,29.549999,31.480000,28.290001,28.459999,16.897779,70347000
2014-06-01,28.770000,29.930000,28.209999,29.240000,17.360893,66565100
2014-07-01,29.500000,33.250000,29.500000,32.549999,19.326168,80180300
2014-08-01,32.450001,32.549999,28.809999,29.200001,17.337147,82516000
2014-09-01,29.450001,29.570000,26.139999,26.850000,15.941859,125254900
2014-10-01,26.650000,28.740000,23.500000,25.000000,14.843448,149907600
2014-11-01,24.700001,24.900000,21.670000,23.290001,14.347380,114488000
2014-12-01,22.809999,22.940001,18.200001,21.910000,13.497255,442137265
2015-01-01,21.910000,23.129999,17.650000,18.610001,11.464349,119595300
2015-02-01,18.950001,23.000000,18.650000,21.250000,13.090675,106156000
2015-03-01,21.160000,21.250000,17.830000,17.940001,11.051611,153858200
2015-04-01,17.780001,24.809999,17.170000,22.650000,13.953119,192453600
2015-05-01,22.650000,27.889999,19.730000,20.049999,12.760988,169567800
2015-06-01,20.070000,21.719999,18.160000,18.290001,11.640821,110678600
2015-07-01,18.320000,19.809999,16.410000,17.870001,11.373507,137304400
2015-08-01,17.809999,19.790001,14.770000,17.920000,11.405330,154974200
2015-09-01,17.309999,20.559999,16.330000,16.580000,10.552477,157840700
2015-10-01,16.809999,20.830000,16.139999,17.059999,10.857977,137102700
2015-11-01,17.059999,18.350000,12.600000,13.170000,8.550555,110983300
2015-12-01,13.000000,13.600000,11.250000,13.030000,8.459662,131803900
2016-01-01,13.030000,13.030000,8.630000,9.720000,6.310661,160211400
2016-02-01,9.630000,13.440000,8.600000,11.810000,7.667583,154930300
2016-03-01,12.200000,18.600000,12.140000,15.150000,9.836061,256772000
2016-04-01,14.890000,22.190001,14.460000,19.690001,12.783634,126864400
2016-05-01,20.139999,20.309999,13.660000,14.220000,9.232263,167265800
2016-06-01,14.090000,17.350000,13.800000,16.270000,10.563216,138381900
2016-07-01,16.309999,19.200001,15.510000,18.500000,12.011033,127844400
2016-08-01,18.799999,19.389999,16.840000,16.940001,10.998210,129975800
2016-09-01,17.049999,18.420000,16.160000,17.809999,11.563052,103956300
2016-10-01,17.850000,22.469999,17.559999,22.080000,14.335327,171082000
2016-11-01,22.370001,31.010000,21.440001,28.059999,18.217815,165092800
2016-12-01,29.070000,31.650000,25.139999,25.680000,16.672613,113919800
2017-01-01,25.280001,34.720001,25.049999,32.180000,21.015455,97518400
2017-02-01,32.700001,37.279999,29.870001,32.720001,21.368107,113067800
2017-03-01,33.049999,33.840000,27.250000,29.790001,19.454645,135197400
2017-04-01,29.809999,31.480000,26.150000,27.469999,17.939545,97308500
2017-05-01,27.469999,28.900000,25.000000,27.170000,18.335577,131903700
2017-06-01,27.150000,29.370001,25.400000,29.000000,19.570545,117214200
2017-07-01,29.260000,31.520000,28.320000,31.299999,21.122694,117301500
2017-08-01,31.250000,35.180000,30.540001,35.080002,23.673615,358502500
